image,px,py
frame_0000.jpg,92.01628112792969,97.48855590820312
frame_0009.jpg,92.36736297607422,97.54367065429688
frame_0018.jpg,92.49832916259766,97.2515640258789
frame_0027.jpg,92.41414642333984,97.15367126464844
frame_0036.jpg,92.49982452392578,97.06139373779297
frame_0045.jpg,92.57569885253906,97.13693237304688
frame_0054.jpg,92.69087219238281,97.37037658691406
frame_0063.jpg,92.63086700439453,97.17996978759766
frame_0081.jpg,92.6757583618164,97.18302917480469
frame_0090.jpg,92.76443481445312,97.27845001220703
frame_0144.jpg,92.89167785644531,97.20355987548828
frame_0153.jpg,92.64395904541016,97.15141296386719
frame_0162.jpg,92.90869903564453,97.29753875732422
frame_0171.jpg,92.66419982910156,97.2999038696289
frame_0180.jpg,92.66419982910156,97.2999038696289
frame_0189.jpg,92.65695190429688,97.54434204101562
frame_0198.jpg,92.80314636230469,97.52232360839844
frame_0207.jpg,92.70036315917969,97.37266540527344
frame_0216.jpg,92.80742645263672,97.50611877441406
frame_0225.jpg,92.77243041992188,97.4537353515625
frame_0234.jpg,92.90355682373047,97.46324920654297
frame_0243.jpg,92.6136474609375,97.35041809082031
frame_0252.jpg,92.63562774658203,97.30406951904297
frame_0261.jpg,92.63562774658203,97.30406951904297
frame_0270.jpg,92.73174285888672,97.35184478759766
frame_0279.jpg,92.69723510742188,97.6192626953125
frame_0288.jpg,92.793212890625,97.53087615966797
frame_0297.jpg,92.71993255615234,97.62835693359375
frame_0306.jpg,92.75703430175781,97.6001968383789
frame_0315.jpg,92.8216552734375,97.6883316040039
frame_0333.jpg,92.96102142333984,97.51020050048828
frame_0342.jpg,92.85968017578125,97.62748718261719
frame_0351.jpg,92.87347412109375,97.61419677734375
frame_0360.jpg,92.8862533569336,97.67070007324219
frame_0369.jpg,93.00896453857422,97.72335815429688
frame_0378.jpg,93.06025695800781,97.69004821777344
frame_0387.jpg,93.03778839111328,97.56645202636719
frame_0396.jpg,92.88135528564453,97.55309295654297
frame_0405.jpg,93.0597152709961,97.60734558105469
frame_0414.jpg,93.01171875,97.51409912109375
frame_0423.jpg,93.11497497558594,97.60214233398438
frame_0432.jpg,93.08629608154297,97.42721557617188
frame_0441.jpg,93.1664810180664,97.52958679199219
frame_0450.jpg,93.13333129882812,97.55935668945312
frame_0459.jpg,93.08629608154297,97.42721557617188
frame_0468.jpg,93.08836364746094,97.45484161376953
frame_0477.jpg,93.13166809082031,97.54971313476562
frame_0486.jpg,93.16185760498047,97.51126098632812
frame_0495.jpg,93.13343811035156,97.40151977539062
frame_0504.jpg,93.04109191894531,97.55519104003906
frame_0513.jpg,93.04109191894531,97.55519104003906
frame_0522.jpg,93.04109191894531,97.55519104003906
frame_0531.jpg,93.04109191894531,97.55519104003906
frame_0540.jpg,93.04109191894531,97.55519104003906
frame_0549.jpg,93.04109191894531,97.55519104003906
frame_0558.jpg,93.04109191894531,97.55519104003906
frame_0567.jpg,93.04109191894531,97.55519104003906
frame_0576.jpg,93.0892333984375,97.45245361328125
frame_0585.jpg,92.96678161621094,97.59285736083984
frame_0594.jpg,93.0083236694336,97.5556411743164
frame_0603.jpg,93.04109191894531,97.55519104003906
frame_0612.jpg,93.04109191894531,97.55519104003906
frame_0621.jpg,92.9245834350586,97.57703399658203
frame_0630.jpg,93.1313705444336,97.65926361083984
frame_0639.jpg,93.16970825195312,97.7589111328125
frame_0648.jpg,93.08428192138672,97.65745544433594
frame_0657.jpg,93.0731201171875,97.53301239013672
frame_0666.jpg,93.0731201171875,97.53301239013672
frame_0675.jpg,93.0731201171875,97.53301239013672
frame_0684.jpg,93.13042449951172,97.76933288574219
frame_0693.jpg,93.10124206542969,97.53482055664062
frame_0702.jpg,93.10124206542969,97.53482055664062
frame_0711.jpg,93.10124206542969,97.53482055664062
frame_0720.jpg,93.01705932617188,97.7010498046875
frame_0729.jpg,93.01705932617188,97.7010498046875
frame_0738.jpg,93.01705932617188,97.7010498046875
frame_0747.jpg,93.05485534667969,97.58893585205078
frame_0756.jpg,93.05485534667969,97.58893585205078
frame_0765.jpg,93.05485534667969,97.58893585205078
frame_0774.jpg,93.01705932617188,97.7010498046875
frame_0783.jpg,93.05485534667969,97.58893585205078
frame_0792.jpg,93.01705932617188,97.7010498046875
frame_0801.jpg,93.02547454833984,97.65738677978516
frame_0837.jpg,93.01280212402344,97.67711639404297
frame_0846.jpg,93.01280212402344,97.67711639404297
frame_0855.jpg,93.01280212402344,97.67711639404297
frame_0864.jpg,93.01280212402344,97.67711639404297
frame_0873.jpg,93.05397033691406,97.54839324951172
frame_0882.jpg,93.08647918701172,97.732421875
frame_0900.jpg,93.01280212402344,97.67711639404297
frame_0909.jpg,93.06221008300781,97.62550354003906
frame_0918.jpg,92.9507827758789,97.55817413330078
frame_0927.jpg,92.9507827758789,97.55817413330078
frame_0936.jpg,93.0728988647461,97.53694152832031
frame_0945.jpg,101.33956909179688,101.02596282958984
frame_0954.jpg,102.68851470947266,101.20944213867188
frame_0963.jpg,102.68851470947266,101.20944213867188
frame_0972.jpg,103.80382537841797,102.02519989013672
frame_0981.jpg,103.679443359375,102.0855712890625
frame_0990.jpg,104.01890563964844,102.08229064941406
frame_0999.jpg,104.0726318359375,102.07845306396484
frame_1008.jpg,104.10848999023438,102.16521453857422
frame_1017.jpg,104.42332458496094,102.12023162841797
frame_1035.jpg,104.6277084350586,102.1318130493164
frame_1044.jpg,104.66606140136719,102.18657684326172
frame_1053.jpg,104.66606140136719,102.18657684326172
frame_1062.jpg,104.73241424560547,102.23954772949219
frame_1071.jpg,104.55681610107422,102.14802551269531
frame_1080.jpg,104.41024780273438,101.7986068725586
frame_1089.jpg,104.5547103881836,101.76061248779297
frame_1098.jpg,104.09566497802734,101.68111419677734
frame_1107.jpg,104.3618392944336,101.69734191894531
frame_1116.jpg,104.3618392944336,101.69734191894531
frame_1125.jpg,104.19355010986328,101.69568634033203
frame_1134.jpg,104.19355010986328,101.69568634033203
frame_1143.jpg,104.3618392944336,101.69734191894531
frame_1152.jpg,104.3618392944336,101.69734191894531
frame_1161.jpg,104.3618392944336,101.69734191894531
frame_1170.jpg,104.3618392944336,101.69734191894531
frame_1179.jpg,104.3618392944336,101.69734191894531
frame_1188.jpg,104.3618392944336,101.69734191894531
frame_1197.jpg,104.3618392944336,101.69734191894531
frame_1206.jpg,104.33477783203125,101.95701599121094
frame_1215.jpg,104.33477783203125,101.95701599121094
frame_1224.jpg,104.46363067626953,101.93305206298828
frame_1233.jpg,104.46793365478516,102.04896545410156
frame_1242.jpg,104.46793365478516,102.04896545410156
frame_1251.jpg,104.43901824951172,102.00852966308594
frame_1260.jpg,104.43901824951172,102.00852966308594
frame_1269.jpg,104.43901824951172,102.00852966308594
frame_1278.jpg,104.43901824951172,102.00852966308594
frame_1287.jpg,104.43901824951172,102.00852966308594
frame_1296.jpg,104.43901824951172,102.00852966308594
frame_1305.jpg,104.28849792480469,101.89176940917969
frame_1314.jpg,104.4896011352539,101.85783386230469
frame_1323.jpg,104.4896011352539,101.85783386230469
frame_1332.jpg,104.52533721923828,101.9201889038086
frame_1341.jpg,104.52533721923828,101.9201889038086
frame_1350.jpg,104.52533721923828,101.9201889038086
frame_1359.jpg,104.52533721923828,101.9201889038086
frame_1368.jpg,104.52533721923828,101.9201889038086
frame_1377.jpg,104.52533721923828,101.9201889038086
frame_1386.jpg,104.52533721923828,101.9201889038086
frame_1395.jpg,104.52533721923828,101.9201889038086
frame_1404.jpg,104.52533721923828,101.9201889038086
frame_1413.jpg,104.52533721923828,101.9201889038086
frame_1422.jpg,104.52533721923828,101.9201889038086
frame_1431.jpg,104.4023666381836,101.81684875488281
frame_1440.jpg,104.4023666381836,101.81684875488281
frame_1449.jpg,104.52533721923828,101.9201889038086
frame_1458.jpg,104.52533721923828,101.9201889038086
frame_1467.jpg,104.52533721923828,101.9201889038086
frame_1476.jpg,104.4896011352539,101.85783386230469
frame_1485.jpg,104.52533721923828,101.9201889038086
frame_1494.jpg,104.4023666381836,101.81684875488281
frame_1503.jpg,104.4023666381836,101.81684875488281
frame_1512.jpg,104.365478515625,101.7571029663086
frame_1521.jpg,104.4896011352539,101.85783386230469
frame_1530.jpg,104.4896011352539,101.85783386230469
frame_1539.jpg,104.52533721923828,101.9201889038086
frame_1548.jpg,104.52533721923828,101.9201889038086
frame_1557.jpg,104.46363067626953,101.93305206298828
frame_1566.jpg,104.52533721923828,101.9201889038086
frame_1575.jpg,104.4896011352539,101.85783386230469
frame_1584.jpg,104.4896011352539,101.85783386230469
frame_1593.jpg,104.4896011352539,101.85783386230469
frame_1602.jpg,104.48533630371094,101.83776092529297
frame_1611.jpg,104.47563934326172,101.85551452636719
frame_1620.jpg,104.5233154296875,101.93804931640625
frame_1629.jpg,104.425048828125,101.7708511352539
frame_1638.jpg,104.14762115478516,101.8609390258789
frame_1647.jpg,104.14762115478516,101.8609390258789
frame_1656.jpg,104.14762115478516,101.8609390258789
frame_1665.jpg,104.14762115478516,101.8609390258789
frame_1674.jpg,104.14762115478516,101.8609390258789
frame_1683.jpg,104.14762115478516,101.8609390258789
frame_1692.jpg,104.14762115478516,101.8609390258789
frame_1701.jpg,104.14762115478516,101.8609390258789
frame_1710.jpg,104.14762115478516,101.8609390258789
frame_1719.jpg,104.14762115478516,101.8609390258789
frame_1728.jpg,104.24073791503906,101.98905944824219
