image,px,py
frame_0000.jpg,103.96466827392578,112.39134216308594
frame_0009.jpg,103.923095703125,112.32134246826172
frame_0018.jpg,104.07862854003906,112.68440246582031
frame_0027.jpg,104.09628295898438,112.7910385131836
frame_0036.jpg,104.00688934326172,112.78811645507812
frame_0045.jpg,104.09651184082031,112.58926391601562
frame_0054.jpg,104.00177001953125,112.653564453125
frame_0063.jpg,104.13065338134766,112.71385955810547
frame_0072.jpg,104.13065338134766,112.71385955810547
frame_0081.jpg,104.13065338134766,112.71385955810547
frame_0090.jpg,104.13065338134766,112.71385955810547
frame_0099.jpg,119.93145751953125,97.99642181396484
frame_0108.jpg,104.09651184082031,112.58926391601562
frame_0117.jpg,104.11567687988281,112.60736846923828
frame_0126.jpg,103.98429107666016,112.6339111328125
frame_0135.jpg,104.0130615234375,112.71392059326172
frame_0144.jpg,104.0130615234375,112.71392059326172
frame_0153.jpg,103.96894073486328,112.7855224609375
frame_0162.jpg,103.96894073486328,112.7855224609375
frame_0171.jpg,104.07862854003906,112.68440246582031
frame_0180.jpg,104.29608917236328,112.69577026367188
frame_0189.jpg,104.2488021850586,112.65155792236328
frame_0198.jpg,104.29608917236328,112.69577026367188
frame_0207.jpg,104.29608917236328,112.69577026367188
frame_0216.jpg,104.21813201904297,112.78627014160156
frame_0225.jpg,104.20577239990234,112.6690444946289
frame_0234.jpg,104.21367645263672,112.73078155517578
frame_0243.jpg,104.29106903076172,112.7999038696289
frame_0252.jpg,104.29106903076172,112.7999038696289
frame_0261.jpg,104.26956176757812,112.88034057617188
frame_0270.jpg,104.26956176757812,112.88034057617188
frame_0279.jpg,104.15995788574219,112.7952651977539
frame_0288.jpg,104.24442291259766,112.85237884521484
frame_0297.jpg,104.15995788574219,112.7952651977539
frame_0306.jpg,104.15995788574219,112.7952651977539
frame_0315.jpg,104.11354064941406,112.81716918945312
frame_0324.jpg,104.12115478515625,112.93785095214844
frame_0333.jpg,104.18609619140625,112.85088348388672
frame_0342.jpg,104.16106414794922,112.978759765625
frame_0351.jpg,104.03010559082031,112.92691040039062
frame_0360.jpg,104.02169799804688,113.02546691894531
frame_0369.jpg,104.065673828125,113.08308410644531
frame_0378.jpg,104.065673828125,113.08308410644531
frame_0387.jpg,104.065673828125,113.08308410644531
frame_0396.jpg,104.065673828125,113.08308410644531
frame_0405.jpg,104.15605926513672,113.01105499267578
frame_0414.jpg,103.84992980957031,112.86669921875
frame_0423.jpg,103.84992980957031,112.86669921875
frame_0432.jpg,103.84992980957031,112.86669921875
frame_0441.jpg,104.09988403320312,112.96690368652344
frame_0450.jpg,104.26362609863281,113.09260559082031
frame_0459.jpg,104.26912689208984,112.89273071289062
frame_0468.jpg,103.95612335205078,112.86035919189453
frame_0477.jpg,103.95612335205078,112.86035919189453
frame_0486.jpg,103.95612335205078,112.86035919189453
frame_0495.jpg,103.95612335205078,112.86035919189453
frame_0504.jpg,103.95612335205078,112.86035919189453
frame_0513.jpg,104.12115478515625,112.93785095214844
frame_0522.jpg,104.12115478515625,112.93785095214844
frame_0531.jpg,104.12115478515625,112.93785095214844
frame_0540.jpg,111.05731201171875,113.89166259765625
frame_0549.jpg,111.4640884399414,113.7501220703125
frame_0558.jpg,111.87893676757812,113.85932922363281
frame_0567.jpg,111.88615417480469,113.75135803222656
frame_0576.jpg,112.31834411621094,113.70722961425781
frame_0585.jpg,112.44920349121094,113.87958526611328
frame_0594.jpg,112.61177825927734,113.79034423828125
frame_0603.jpg,112.60710906982422,113.41108703613281
frame_0612.jpg,112.60710906982422,113.41108703613281
frame_0621.jpg,112.79366302490234,113.39881134033203
frame_0630.jpg,112.79366302490234,113.39881134033203
frame_0639.jpg,112.79366302490234,113.39881134033203
frame_0648.jpg,112.75126647949219,113.39824676513672
frame_0657.jpg,112.8242416381836,113.4531478881836
frame_0666.jpg,112.75126647949219,113.39824676513672
frame_0675.jpg,112.75126647949219,113.39824676513672
frame_0684.jpg,112.60408782958984,113.41063690185547
frame_0693.jpg,112.60408782958984,113.41063690185547
frame_0702.jpg,112.8242416381836,113.4531478881836
frame_0711.jpg,112.8242416381836,113.4531478881836
frame_0720.jpg,112.8242416381836,113.4531478881836
frame_0729.jpg,112.8242416381836,113.4531478881836
frame_0738.jpg,112.85233306884766,113.55695343017578
frame_0747.jpg,112.97035217285156,113.62470245361328
frame_0756.jpg,112.97035217285156,113.62470245361328
frame_0765.jpg,112.97035217285156,113.62470245361328
frame_0774.jpg,112.97035217285156,113.62470245361328
frame_0783.jpg,112.84883880615234,113.49552917480469
frame_0792.jpg,112.74874114990234,113.58013153076172
frame_0801.jpg,112.60353088378906,113.50982666015625
frame_0810.jpg,112.63906860351562,113.61103820800781
frame_0819.jpg,112.63906860351562,113.61103820800781
frame_0828.jpg,112.63906860351562,113.61103820800781
frame_0837.jpg,112.63906860351562,113.61103820800781
frame_0846.jpg,112.66255950927734,113.7840576171875
frame_0855.jpg,112.66255950927734,113.7840576171875
frame_0864.jpg,112.6408462524414,113.87239074707031
frame_0873.jpg,112.62605285644531,113.92776489257812
frame_0882.jpg,112.62605285644531,113.92776489257812
frame_0891.jpg,112.60055541992188,113.85749816894531
frame_0900.jpg,112.3951644897461,114.05127716064453
frame_0909.jpg,112.42870330810547,114.02983856201172
frame_0918.jpg,112.23648071289062,114.19430541992188
frame_0927.jpg,112.23485565185547,114.20838928222656
frame_0936.jpg,112.08879852294922,113.75508117675781
frame_0945.jpg,112.08879852294922,113.75508117675781
frame_0954.jpg,112.08879852294922,113.75508117675781
frame_0963.jpg,112.12821960449219,113.83260345458984
frame_0972.jpg,112.12821960449219,113.83260345458984
frame_0981.jpg,112.2104721069336,113.92284393310547
frame_0990.jpg,112.2104721069336,113.92284393310547
frame_0999.jpg,112.18202209472656,113.9399642944336
frame_1008.jpg,112.29462432861328,113.96037292480469
frame_1017.jpg,112.26729583740234,113.80126190185547
frame_1026.jpg,112.32951354980469,113.87650299072266
frame_1035.jpg,112.29645538330078,113.88860321044922
frame_1044.jpg,112.30277252197266,113.8282241821289
frame_1053.jpg,112.30277252197266,113.8282241821289
frame_1062.jpg,112.43008422851562,113.77400207519531
frame_1071.jpg,112.52889251708984,113.8769760131836
frame_1080.jpg,112.37030029296875,113.9657974243164
frame_1089.jpg,112.34078216552734,113.9194107055664
frame_1098.jpg,112.49626159667969,113.82169342041016
frame_1107.jpg,112.54148864746094,113.81324768066406
frame_1116.jpg,112.54148864746094,113.81324768066406
frame_1125.jpg,112.50978088378906,113.72218322753906
frame_1134.jpg,112.16415405273438,113.59332275390625
frame_1143.jpg,112.11436462402344,113.67068481445312
frame_1152.jpg,112.16415405273438,113.59332275390625
frame_1161.jpg,112.33050537109375,113.9817123413086
frame_1170.jpg,112.33246612548828,113.95797729492188
frame_1179.jpg,112.5448989868164,114.06102752685547
frame_1188.jpg,112.41962432861328,113.96038818359375
frame_1197.jpg,112.42144775390625,114.02264404296875
frame_1206.jpg,112.3620376586914,113.95802307128906
frame_1215.jpg,112.46814727783203,113.88880920410156
frame_1224.jpg,112.45030212402344,113.7778549194336
