image,px,py
frame_0000.jpg,115.01133728027344,108.13739013671875
frame_0009.jpg,115.00147247314453,108.0071792602539
frame_0018.jpg,114.93062591552734,108.12796783447266
frame_0027.jpg,115.0235824584961,108.22462463378906
frame_0036.jpg,114.89752197265625,108.11204528808594
frame_0045.jpg,114.89752197265625,108.11204528808594
frame_0054.jpg,114.89752197265625,108.11204528808594
frame_0063.jpg,114.89752197265625,108.11204528808594
frame_0072.jpg,114.89752197265625,108.11204528808594
frame_0081.jpg,114.89752197265625,108.11204528808594
frame_0090.jpg,115.18314361572266,108.257568359375
frame_0108.jpg,115.02359008789062,108.03779602050781
frame_0198.jpg,115.02289581298828,107.7971420288086
frame_0207.jpg,115.14688110351562,108.06587982177734
frame_0261.jpg,115.2428207397461,108.15037536621094
frame_0270.jpg,115.2428207397461,108.15037536621094
frame_0279.jpg,115.2428207397461,108.15037536621094
frame_0288.jpg,115.2428207397461,108.15037536621094
frame_0297.jpg,115.2428207397461,108.15037536621094
frame_0306.jpg,115.2428207397461,108.15037536621094
frame_0315.jpg,115.2428207397461,108.15037536621094
frame_0324.jpg,115.2428207397461,108.15037536621094
frame_0333.jpg,115.47400665283203,108.36995697021484
frame_0351.jpg,115.47400665283203,108.36995697021484
frame_0360.jpg,115.30139923095703,108.41687774658203
frame_0369.jpg,115.10344696044922,108.22653198242188
frame_0387.jpg,115.23539733886719,108.52738189697266
frame_0396.jpg,114.96774291992188,108.25224304199219
frame_0414.jpg,114.94805145263672,108.3707504272461
frame_0423.jpg,115.1508560180664,108.30020141601562
frame_0432.jpg,114.96043395996094,108.36646270751953
frame_0450.jpg,115.12315368652344,108.34004974365234
frame_0459.jpg,115.2155990600586,108.48011016845703
frame_0468.jpg,114.89087677001953,108.41051483154297
frame_0477.jpg,114.8123779296875,108.15445709228516
frame_0486.jpg,114.8123779296875,108.15445709228516
frame_0495.jpg,114.75421905517578,108.11146545410156
frame_0504.jpg,114.72652435302734,108.28239440917969
frame_0513.jpg,114.72652435302734,108.28239440917969
frame_0522.jpg,115.01641845703125,108.2764663696289
frame_0531.jpg,114.83650970458984,108.14157104492188
frame_0540.jpg,114.8274917602539,108.21192169189453
frame_0549.jpg,112.2511215209961,107.54834747314453
frame_0558.jpg,112.08285522460938,107.65103149414062
frame_0567.jpg,112.36682891845703,107.4548568725586
frame_0576.jpg,112.54984283447266,107.69329833984375
frame_0585.jpg,112.54984283447266,107.69329833984375
frame_0603.jpg,112.729736328125,107.90487670898438
frame_0612.jpg,112.729736328125,107.90487670898438
frame_0621.jpg,112.78044128417969,107.7034912109375
frame_0630.jpg,112.68894958496094,107.60528564453125
frame_0639.jpg,112.92323303222656,107.72225189208984
frame_0648.jpg,112.73989868164062,107.53679656982422
frame_0657.jpg,112.76429748535156,107.69390106201172
frame_0666.jpg,112.77189636230469,107.55923461914062
frame_0675.jpg,112.82940673828125,107.42980194091797
frame_0684.jpg,113.03429412841797,107.67249298095703
frame_0693.jpg,112.94927978515625,107.41227722167969
frame_0702.jpg,112.94927978515625,107.41227722167969
frame_0720.jpg,112.72200775146484,107.40336608886719
frame_0729.jpg,112.73290252685547,107.50555419921875
frame_0738.jpg,112.93103790283203,107.7078857421875
frame_0747.jpg,112.73290252685547,107.50555419921875
frame_0756.jpg,112.64688110351562,107.3536148071289
frame_0765.jpg,112.64688110351562,107.3536148071289
frame_0774.jpg,112.63985443115234,107.30503845214844
frame_0783.jpg,112.71671295166016,107.41748809814453
frame_0792.jpg,112.71671295166016,107.41748809814453
frame_0801.jpg,112.59158325195312,107.21366119384766
frame_0810.jpg,112.69508361816406,107.31472778320312
frame_0819.jpg,112.72067260742188,107.38701629638672
frame_0828.jpg,112.84620666503906,107.3382339477539
frame_0837.jpg,112.9000473022461,107.3677978515625
frame_0846.jpg,112.89795684814453,107.40961456298828
frame_0855.jpg,112.9920654296875,107.39043426513672
frame_0864.jpg,112.9920654296875,107.39043426513672
frame_0873.jpg,112.94070434570312,107.45472717285156
frame_0882.jpg,112.94996643066406,107.4664535522461
frame_0891.jpg,112.94477081298828,107.46932983398438
frame_0900.jpg,112.94477081298828,107.46932983398438
frame_0918.jpg,112.67623901367188,107.44873809814453
frame_0927.jpg,112.73204040527344,107.58372497558594
frame_0936.jpg,112.76322174072266,107.61155700683594
frame_0945.jpg,112.74969482421875,107.54984283447266
frame_0954.jpg,112.7761459350586,107.60982513427734
frame_0963.jpg,112.70431518554688,107.4651107788086
frame_0972.jpg,112.72406005859375,107.52340698242188
frame_0981.jpg,112.93878173828125,107.88270568847656
frame_0990.jpg,112.75375366210938,107.5373306274414
frame_0999.jpg,112.76429748535156,107.69390106201172
frame_1008.jpg,112.7303237915039,107.66793060302734
frame_1017.jpg,112.76429748535156,107.69390106201172
frame_1026.jpg,112.54700469970703,107.68343353271484
frame_1035.jpg,112.54700469970703,107.68343353271484
frame_1044.jpg,112.54700469970703,107.68343353271484
frame_1053.jpg,112.5281982421875,107.65281677246094
frame_1062.jpg,112.6041488647461,107.60770416259766
frame_1125.jpg,112.38763427734375,107.39376831054688
frame_1134.jpg,112.39159393310547,107.39645385742188
frame_1143.jpg,112.50736236572266,107.14463806152344
frame_1152.jpg,112.50736236572266,107.14463806152344
frame_1161.jpg,112.50736236572266,107.14463806152344
frame_1170.jpg,112.50736236572266,107.14463806152344
frame_1197.jpg,112.41939544677734,107.09424591064453
frame_1206.jpg,112.25807189941406,107.08940124511719
frame_1215.jpg,112.25147247314453,107.2112045288086
frame_1224.jpg,112.29058837890625,107.2425308227539
frame_1233.jpg,112.28116607666016,106.89323425292969
frame_1242.jpg,112.26802062988281,107.00975036621094
frame_1251.jpg,112.26802062988281,107.00975036621094
frame_1260.jpg,112.31427001953125,106.80608367919922
frame_1269.jpg,112.30435180664062,106.9395751953125
frame_1287.jpg,112.21855163574219,106.93386840820312
frame_1296.jpg,112.22803497314453,106.96644592285156
frame_1323.jpg,112.22803497314453,106.96644592285156
frame_1332.jpg,112.21855163574219,106.93386840820312
frame_1341.jpg,112.21489715576172,107.06542205810547
frame_1368.jpg,112.36656188964844,106.97730255126953
frame_1377.jpg,112.52982330322266,107.18651580810547
frame_1386.jpg,112.46768188476562,107.10652160644531
frame_1395.jpg,112.46768188476562,107.10652160644531
frame_1404.jpg,109.82847595214844,106.43174743652344
frame_1413.jpg,110.0477294921875,106.60714721679688
frame_1422.jpg,110.0477294921875,106.60714721679688
frame_1458.jpg,109.84323120117188,106.28629302978516
frame_1467.jpg,109.84323120117188,106.28629302978516
frame_1476.jpg,109.84516143798828,106.29491424560547
frame_1485.jpg,109.84516143798828,106.29491424560547
frame_1494.jpg,109.84516143798828,106.29491424560547
frame_1503.jpg,109.93230438232422,106.35897827148438
frame_1539.jpg,109.67858123779297,106.15987396240234
frame_1548.jpg,109.6305160522461,106.20401763916016
frame_1557.jpg,109.77191162109375,106.2652359008789
frame_1566.jpg,109.84148406982422,106.47352600097656
frame_1575.jpg,109.93248748779297,106.35042572021484
frame_1584.jpg,109.71184539794922,106.39239501953125
frame_1593.jpg,109.85870361328125,106.47002410888672
frame_1602.jpg,109.67874908447266,106.27750396728516
frame_1611.jpg,109.72698211669922,106.30714416503906
frame_1620.jpg,109.67874908447266,106.27750396728516
frame_1629.jpg,109.78099822998047,106.31607818603516
frame_1638.jpg,109.78099822998047,106.31607818603516
